matrix_name,rows,cols,nonzeros,num_threads,time_serial,time_serial_hll,time_parallel,time_parallel_simd,time_parallel_hll,time_parallel_hll_simd,stddev_parallel_csr,stddev_parallel_hll,stddev_parallel_simd,stddev_parallel_simd_hll,min_value_csr,min_value_hll,min_value_csr_simd,min_value_hll_simd,error_csr,error_hll,error_csr_simd,error_hll_simd,flops_serial,flops_serial_hll,flops_parallel,flops_parallel_simd,flops_parallel_hll,flops_parallel_hll_simd,speedup_parallel,speedup_simd,speedup_hll,speedup_hll_simd,efficiency_parallel,efficiency_simd,efficiency_hll,efficiency_hll_simd
adder_dcop_32.mtx,1813,1813,11246,2,0.000106876494752,0.000420000368697,0.000067702862840,0.000068009115938,0.000268392726215,0.000273584368551,0.000046116287263,0.000052705206832,0.000011569570634,0.000046039512410,0.000037584002712,0.000237702999584,0.000036684999941,0.000240101999225,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,210448518.658723622560501,53552333.941456146538258,332216379.876741051673889,330720370.200924396514893,83802569.157400503754616,82212299.332356423139572,1.578611158653408,1.571502485780102,1.564872396579656,1.535176775343379,0.789305579326704,0.785751242890051,0.782436198289828,0.767588387671689
cage4.mtx,9,9,49,2,0.000000776568432,0.000000985905353,0.000003352294765,0.000002877694772,0.000002587368286,0.000002866231463,0.000010501660402,0.000001442411431,0.000003860562312,0.000001259835455,0.000000699998054,0.000001099000656,0.000000699998054,0.000001098997018,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,126196219.066770240664482,99401022.276132136583328,29233706.125007480382919,34055036.325874723494053,37876324.190293475985527,34191237.266748197376728,0.231652789134197,0.269857818068672,0.381045620286223,0.343972692471575,0.115826394567099,0.134928909034336,0.190522810143112,0.171986346235788
