matrix_name,rows,cols,nonzeros,num_threads,time_serial,time_serial_hll,time_parallel,time_parallel_simd,time_parallel_hll,time_parallel_hll_simd,stddev_parallel_csr,stddev_parallel_hll,stddev_parallel_simd,stddev_parallel_simd_hll,min_value_csr,min_value_hll,min_value_csr_simd,min_value_hll_simd,error_csr,error_hll,error_csr_simd,error_hll_simd,flops_serial,flops_serial_hll,flops_parallel,flops_parallel_simd,flops_parallel_hll,flops_parallel_hll_simd,speedup_parallel,speedup_simd,speedup_hll,speedup_hll_simd,efficiency_parallel,efficiency_simd,efficiency_hll,efficiency_hll_simd
lung2.mtx,109460,109460,492564,40,0.000469353162733,0.001088991751404,0.000041497930100,0.000041959503371,0.000056037277375,0.000059365657599,0.000004434380877,0.000002562123500,0.000004516290100,0.000007042231885,0.000038182362914,0.000053897034377,0.000038468278944,0.000055676791817,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2098905639.123867750167847,904623931.934967041015625,23739208139.392772674560547,23478066250.659118652343750,17579869082.513969421386719,16594240505.992586135864258,11.310278888622202,11.185860770977495,19.433345130402518,18.343800025827239,0.282756972215555,0.279646519274437,0.485833628260063,0.458595000645681
amazon0302.mtx,262111,262111,1234877,2,0.002857952167917,0.003322983415503,0.001048247525959,0.001349317287340,0.001239224410567,0.001756486443705,0.000012487207670,0.000010483617375,0.000007410656308,0.000300480800366,0.001041420735419,0.001216807868332,0.001337755937129,0.001701193861663,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,864169116.518089771270752,743233923.009503483772278,2356079016.491235733032227,1830373051.003323793411255,1992983658.924446582794189,1406076322.906846046447754,2.726409647667519,2.118072742958303,2.681502548826694,1.891835503435259,1.363204823833759,1.059036371479151,1.340751274413347,0.945917751717629
amazon0302.mtx,262111,262111,1234877,4,0.002857952167917,0.003322983415503,0.000867142111651,0.000872965544266,0.000842140031684,0.000889635566426,0.000056426185014,0.000009938378987,0.000007725828754,0.000012036254703,0.000833820085973,0.000825424212962,0.000859602354467,0.000865619163960,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,864169116.518089771270752,743233923.009503483772278,2848153684.171915054321289,2829154044.191072940826416,2932711790.294757843017578,2776141257.393816947937012,3.295829056756501,3.273843036175952,3.945879889900099,3.735218713043484,0.823957264189125,0.818460759043988,0.986469972475025,0.933804678260871
amazon0302.mtx,262111,262111,1234877,8,0.002857952167917,0.003322983415503,0.000450190338061,0.000475554016272,0.000442116119360,0.000421750496485,0.000008933835298,0.000006561795043,0.000012426536984,0.000012867660844,0.000435081776232,0.000429126899689,0.000456160865724,0.000409254804254,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,864169116.518089771270752,743233923.009503483772278,5486021780.558761596679688,5193424754.063952445983887,5586211160.038734436035156,5855959911.334478378295898,6.348319646810616,6.009731955001238,7.516087448510213,7.879026683311925,0.793539955851327,0.751216494375155,0.939510931063777,0.984878335413991
amazon0302.mtx,262111,262111,1234877,16,0.002857952167917,0.003322983415503,0.000440212456804,0.000203301992856,0.000194616463820,0.000271651531129,0.000003127485470,0.000016860345784,0.000003434425998,0.000002890352239,0.000433533918113,0.000188092235476,0.000199628993869,0.000265210866928,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,864169116.518089771270752,743233923.009503483772278,5610368270.659884452819824,12148203592.645139694213867,12690365201.009559631347656,9091625545.933931350708008,6.492211030712577,14.057669222886235,17.074523656863942,12.232522311576028,0.405763189419536,0.878604326430390,1.067157728553996,0.764532644473502
amazon0302.mtx,262111,262111,1234877,32,0.002857952167917,0.003322983415503,0.000202695657744,0.000201068397023,0.000241778364503,0.000249076036638,0.000013249412530,0.000002785055747,0.000002308148422,0.000002845929817,0.000188183039427,0.000235122162849,0.000196068082005,0.000244503840804,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,864169116.518089771270752,743233923.009503483772278,12184543208.698478698730469,12283153576.418710708618164,10214950395.069948196411133,9915662836.670820236206055,14.099720732664503,14.213830767188247,13.743923788768363,13.341240933299048,0.440616272895766,0.444182211474633,0.429497618399011,0.416913779165595
amazon0302.mtx,262111,262111,1234877,40,0.002857952167917,0.003322983415503,0.000156361433236,0.000162502525276,0.000164913685110,0.000179111104655,0.000017028412764,0.000018413294498,0.000016312262122,0.000007767103740,0.000147480051965,0.000156827270985,0.000155299901962,0.000173381064087,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,864169116.518089771270752,743233923.009503483772278,15795160922.251379013061523,15198249970.585634231567383,14976040334.989900588989258,13788949628.568111419677734,18.277858604682891,17.587124649654712,20.149834219553522,18.552637603964421,0.456946465117072,0.439678116241368,0.503745855488838,0.463815940099111
adder_dcop_32.mtx,1813,1813,11246,2,0.000016424089278,0.000057988148183,0.000008043921308,0.000007987752753,0.000062232047908,0.000059449491336,0.000000957848511,0.000001886794109,0.000000292524424,0.000001096659248,0.000007474329323,0.000061288010329,0.000007675960660,0.000056840013713,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1369451883.707530498504639,387872361.937868058681488,2796148686.709663391113281,2815810741.252868175506592,361421498.347436308860779,378337972.192543625831604,2.041801336706787,2.056158945599166,0.931805237531544,0.975418744203147,1.020900668353394,1.028079472799583,0.465902618765772,0.487709372101573
adder_dcop_32.mtx,1813,1813,11246,4,0.000016424089278,0.000057988148183,0.000009427572552,0.000009635179059,0.000047202702416,0.000047796562706,0.000001796169045,0.000000531495518,0.000001936473612,0.000000821556500,0.000004888046533,0.000046858098358,0.000005377922207,0.000047412700951,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1369451883.707530498504639,387872361.937868058681488,2385767903.356848239898682,2334362429.949259281158447,476498142.033465027809143,470577772.260950744152069,1.742133427059763,1.704596165605627,1.228492124710328,1.213228418518592,0.435533356764941,0.426149041401407,0.307123031177582,0.303307104629648
adder_dcop_32.mtx,1813,1813,11246,8,0.000016424089278,0.000057988148183,0.000004332169498,0.000004054360876,0.000044556295401,0.000044386598625,0.000000605272682,0.000000914971767,0.000000295715341,0.000002360441588,0.000003451015800,0.000042372848839,0.000003474764526,0.000041116960347,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1369451883.707530498504639,387872361.937868058681488,5191855953.233749389648438,5547606808.603588104248047,504799597.845573127269745,506729524.156269192695618,3.791192677159118,4.050968766850353,1.301458024293144,1.306433697994291,0.473899084644890,0.506371095856294,0.162682253036643,0.163304212249286
