matrix_name,rows,cols,nonzeros,num_threads,time_serial,time_serial_hll,time_parallel,time_parallel_simd,time_parallel_hll,time_parallel_hll_simd,stddev_parallel_csr,stddev_parallel_hll,stddev_parallel_simd,stddev_parallel_simd_hll,min_value_csr,min_value_hll,min_value_csr_simd,min_value_hll_simd,error_csr,error_hll,error_csr_simd,error_hll_simd,flops_serial,flops_serial_hll,flops_parallel,flops_parallel_simd,flops_parallel_hll,flops_parallel_hll_simd,speedup_parallel,speedup_simd,speedup_hll,speedup_hll_simd,efficiency_parallel,efficiency_simd,efficiency_hll,efficiency_hll_simd
roadNet-PA.mtx,1090920,1090920,3083796,2,0.022804672751380,0.028376626135095,0.011309723222726,0.011579724734551,0.012750006045558,0.013005801702016,0.000386803238745,0.000598435768751,0.000084495222013,0.000633025647572,0.011208007112145,0.012592537328601,0.011484405025840,0.012884843163192,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,270452993.000168025493622,217347614.569730281829834,545335361.311633229255676,532619914.668388783931732,483732476.515080809593201,474218517.343982279300690,2.016377616169677,1.969362249461436,2.225616680784357,2.181843671405198,1.008188808084839,0.984681124730718,1.112808340392178,1.090921835702599
roadNet-PA.mtx,1090920,1090920,3083796,4,0.022804672751380,0.028376626135095,0.006057755894175,0.006135231099631,0.006712196747723,0.006867497522188,0.000136506198362,0.000074465465277,0.000025015196881,0.000051900147297,0.005971175618470,0.006650744937360,0.006092699244618,0.006816850975156,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,270452993.000168025493622,217347614.569730281829834,1018131484.289573311805725,1005274601.696958303451538,918863411.161465644836426,898084342.960944652557373,3.764541382941696,3.717003056780126,4.227621328996332,4.132018401668806,0.941135345735424,0.929250764195031,1.056905332249083,1.033004600417202
roadNet-PA.mtx,1090920,1090920,3083796,8,0.022804672751380,0.028376626135095,0.003374657789735,0.003479407012070,0.003891863389627,0.004042612927917,0.000162326163312,0.000228096393784,0.000204750678607,0.000198839277989,0.003193930722773,0.003588452935219,0.003249365836382,0.003703568130732,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,270452993.000168025493622,217347614.569730281829834,1827619979.353093385696411,1772598600.452285051345825,1584740105.842003822326660,1525644950.425224065780640,6.757625268180922,6.554183707817884,7.291269835094425,7.019377477160030,0.844703158522615,0.819272963477235,0.911408729386803,0.877422184645004
roadNet-PA.mtx,1090920,1090920,3083796,16,0.022804672751380,0.028376626135095,0.002625772700106,0.002198005408833,0.002460498245139,0.002493097074330,0.000257533980760,0.000154877577277,0.000105846428747,0.000170516975343,0.001985589973629,0.002255750820041,0.001946962438524,0.002247023396194,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,270452993.000168025493622,217347614.569730281829834,2348867439.954490184783936,2805994914.850947856903076,2506643527.255146980285645,2473867569.580239772796631,8.684937866274717,10.375166803383111,11.532878022229024,11.382078310257066,0.542808616642170,0.648447925211444,0.720804876389314,0.711379894391067
roadNet-PA.mtx,1090920,1090920,3083796,32,0.022804672751380,0.028376626135095,0.001953622904655,0.001912836593233,0.002469952659387,0.002483817219342,0.000153048997763,0.000109951606643,0.000184509450313,0.000136767697044,0.001762369647622,0.002321301028132,0.001642987132072,0.002270114608109,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,270452993.000168025493622,217347614.569730281829834,3157002298.295942783355713,3224317237.457742691040039,2497048668.750537395477295,2483110251.419284343719482,11.673016679441892,11.921913681523723,11.488732801111212,11.424603193069061,0.364781771232559,0.372559802547616,0.359022900034725,0.357018849783408
roadNet-PA.mtx,1090920,1090920,3083796,40,0.022804672751380,0.028376626135095,0.001793651135736,0.001997178792953,0.002365817266860,0.002418327566824,0.000608291887966,0.000060049185069,0.001198011378823,0.000600368987663,0.001535521820188,0.002240604721010,0.001546001061797,0.002227080985904,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,270452993.000168025493622,217347614.569730281829834,3438568335.345698356628418,3088152158.314864635467529,2606960430.290181636810303,2550354254.985708713531494,12.714107162214184,11.418443271999383,11.994428535371879,11.733987787418272,0.317852679055355,0.285461081799985,0.299860713384297,0.293349694685457
Cube_Coup_dt0.mtx,2164760,2164760,127206144,2,0.466393103293682,0.608477079662445,0.202841582139464,0.198622775146444,0.259774643604301,0.266501901092890,0.001968592809145,0.000380331383479,0.000521205072346,0.007477195156909,0.199792967177927,0.259359338320792,0.198126248084009,0.264728444628417,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,545488958.141388893127441,418113182.079325079917908,1254241291.734151124954224,1280881750.909094333648682,979357663.512114405632019,954635921.757735610008240,2.299297305682686,2.348135066332716,2.342326684467722,2.283199771435622,1.149648652841343,1.174067533166358,1.171163342233861,1.141599885717811
Cube_Coup_dt0.mtx,2164760,2164760,127206144,4,0.466393103293682,0.608477079662445,0.108357698686029,0.106369616003021,0.145692546449994,0.143792682444971,0.006128612123363,0.014359612901564,0.000360792943441,0.008840379736782,0.106866373680532,0.138196320272982,0.106147419661283,0.140890646725893,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,545488958.141388893127441,418113182.079325079917908,2347893053.147712707519531,2391775937.150838851928711,1746227203.787135362625122,1769299269.435097932815552,4.304199045838700,4.384645924456822,4.176446184028320,4.231627571836335,1.076049761459675,1.096161481114206,1.044111546007080,1.057906892959084
Cube_Coup_dt0.mtx,2164760,2164760,127206144,8,0.466393103293682,0.608477079662445,0.056681484052617,0.054196197921900,0.076901022580109,0.075130874232242,0.003748097053047,0.014605077861274,0.000816999017733,0.006627547733543,0.053717059083283,0.071406463161111,0.053548536263406,0.071324870921671,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,545488958.141388893127441,418113182.079325079917908,4488454955.834071159362793,4694282952.590544700622559,3308308257.344357967376709,3386254859.933740139007568,8.228314961914736,8.605642483736219,7.912470592033859,8.098895239546154,1.028539370239342,1.075705310467027,0.989058824004232,1.012361904943269
Cube_Coup_dt0.mtx,2164760,2164760,127206144,16,0.466393103293682,0.608477079662445,0.035369679919983,0.031852546402890,0.039684411951978,0.040863648762828,0.007096624434509,0.001315478277471,0.000196915510602,0.004848393839716,0.029754809103906,0.038007544353604,0.031402283348143,0.038817916065454,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,545488958.141388893127441,418113182.079325079917908,7192948552.985400199890137,7987188364.221755981445312,6410887184.314684867858887,6225882800.544865608215332,13.186240428208652,14.642254888964230,15.332898983075836,14.890424572559116,0.824140026763041,0.915140930560264,0.958306186442240,0.930651535784945
